mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,q25_intensity,q75_intensity,edge_density,malware_family
67.079833984375,64.26065180711727,63.0,0.0,224.0,0.0,124.0,1702.0,Agent.FYI
79.793701171875,64.46853542569538,92.0,0.0,216.0,0.0,135.0,1383.0,Agent.FYI
80.492431640625,64.53000105741465,93.0,0.0,225.0,0.0,135.0,1364.0,Agent.FYI
79.743896484375,64.10468951355985,92.0,0.0,235.0,0.0,134.0,1362.0,Agent.FYI
78.5732421875,63.59130835942299,91.0,0.0,231.0,0.0,133.0,1386.0,Agent.FYI
79.5673828125,64.3128784806187,93.0,0.0,221.0,0.0,133.0,1392.0,Agent.FYI
80.197021484375,64.82403692005629,93.0,0.0,231.0,0.0,135.0,1383.0,Agent.FYI
55.719482421875,60.14605166252801,30.0,0.0,230.0,0.0,110.0,1977.0,Agent.FYI
78.539306640625,63.29569987729619,94.0,0.0,224.0,0.0,132.0,1381.0,Agent.FYI
77.44873046875,62.38074410197762,90.0,0.0,227.0,0.0,129.25,1381.0,Agent.FYI
77.56005859375,62.911344074640596,89.0,0.0,232.0,0.0,131.0,1392.0,Agent.FYI
68.571044921875,65.98404630425127,62.0,0.0,231.0,0.0,130.0,1710.0,Agent.FYI
77.744140625,62.905454112294386,89.0,0.0,232.0,0.0,132.0,1386.0,Agent.FYI
67.234130859375,64.57969668368158,61.0,0.0,227.0,0.0,123.0,1691.0,Agent.FYI
68.682861328125,65.39243209283416,66.0,0.0,227.0,0.0,126.0,1684.0,Agent.FYI
79.901123046875,65.13938434825751,92.0,0.0,225.0,0.0,134.0,1386.0,Agent.FYI
80.608154296875,64.5518620373713,94.0,0.0,220.0,0.0,136.0,1362.0,Agent.FYI
104.576416015625,26.33992262467386,109.0,0.0,163.0,99.0,119.0,91.0,Skintrim.N
102.324951171875,25.649076389346305,108.0,0.0,161.0,98.0,117.0,132.0,Skintrim.N
104.563720703125,26.414354196927533,109.0,0.0,163.0,99.0,118.0,95.0,Skintrim.N
104.580322265625,26.45483499149815,109.0,0.0,159.0,99.0,119.0,133.0,Skintrim.N
105.016357421875,26.599055287742356,110.0,0.0,166.0,100.0,119.0,122.0,Skintrim.N
102.292236328125,26.061240944535797,108.0,0.0,151.0,97.0,117.0,130.0,Skintrim.N
104.489013671875,26.366480340587636,109.0,0.0,163.0,99.0,118.0,94.0,Skintrim.N
104.632080078125,26.38495139888858,109.0,0.0,162.0,99.0,118.0,92.0,Skintrim.N
102.0615234375,25.62879400311568,108.0,0.0,166.0,97.0,116.0,129.0,Skintrim.N
103.78369140625,26.688388957063705,109.0,0.0,165.0,98.0,118.0,131.0,Skintrim.N
104.573486328125,26.30803610728248,109.0,0.0,162.0,99.0,118.0,93.0,Skintrim.N
102.3681640625,26.093547943612105,108.0,0.0,156.0,97.0,117.0,131.0,Skintrim.N
104.6533203125,26.353033075089762,109.0,0.0,160.0,99.0,119.0,93.0,Skintrim.N
102.408447265625,25.66639980664075,108.0,0.0,168.0,98.0,117.0,132.0,Skintrim.N
104.70654296875,26.44149489915538,109.0,0.0,163.0,99.0,119.0,131.0,Skintrim.N
104.56884765625,26.340981583484677,109.0,0.0,160.0,99.0,118.0,91.0,Skintrim.N
104.642822265625,26.525490987217214,109.0,0.0,168.0,99.0,118.0,95.0,Skintrim.N
102.718994140625,25.548655147534124,109.0,0.0,152.0,98.0,117.0,110.0,Skintrim.N
102.28369140625,26.061696024141828,108.0,0.0,156.0,97.0,117.0,131.0,Skintrim.N
104.047607421875,26.25237022666253,109.0,0.0,160.0,99.0,118.0,102.0,Skintrim.N
104.447265625,26.178467497008747,109.0,0.0,160.0,99.0,118.0,92.0,Skintrim.N
103.603759765625,26.43034173785476,109.0,0.0,162.0,98.0,118.0,132.0,Skintrim.N
104.529052734375,26.32878125445375,109.0,0.0,163.0,99.0,118.0,92.0,Skintrim.N
102.218994140625,26.02418009793002,108.0,0.0,153.0,97.0,117.0,131.0,Skintrim.N
104.63037109375,26.434352565656198,109.0,0.0,162.0,99.0,119.0,131.0,Skintrim.N
102.25390625,25.99216724666704,108.0,0.0,155.0,97.0,117.0,131.0,Skintrim.N
102.792236328125,25.616939438773205,109.0,0.0,152.0,98.0,117.0,110.0,Skintrim.N
104.285400390625,26.417478044400948,109.0,0.0,165.0,98.0,118.0,128.0,Skintrim.N
104.73583984375,26.567178718050773,109.0,0.0,167.0,99.0,119.0,94.0,Skintrim.N
105.48095703125,26.560691641791657,110.0,0.0,170.0,100.0,119.0,94.0,Skintrim.N
104.70703125,26.505225188258134,109.0,0.0,162.0,99.0,119.0,131.0,Skintrim.N
102.757568359375,25.608055875597994,109.0,0.0,152.0,98.0,117.0,111.0,Skintrim.N
104.6201171875,26.487250499981442,109.0,0.0,157.0,99.0,119.0,134.0,Skintrim.N
104.693603515625,26.44048479942714,109.0,0.0,165.0,99.0,119.0,95.0,Skintrim.N
104.630859375,26.409605275807788,109.0,0.0,166.0,99.0,118.0,93.0,Skintrim.N
104.594970703125,26.362783458111892,109.0,0.0,164.0,99.0,118.0,91.0,Skintrim.N
102.35888671875,25.6448781346657,108.0,0.0,152.0,98.0,117.0,131.0,Skintrim.N
102.795166015625,25.611558709364413,109.0,0.0,159.0,98.0,117.0,110.0,Skintrim.N
102.316162109375,25.586640353267768,108.0,0.0,152.0,98.0,117.0,131.0,Skintrim.N
102.28515625,26.061998540870498,108.0,0.0,151.0,97.0,117.0,131.0,Skintrim.N
102.334228515625,25.621700631544115,108.0,0.0,156.0,98.0,117.0,131.0,Skintrim.N
104.691650390625,26.459365747363886,109.0,0.0,159.0,99.0,119.0,132.0,Skintrim.N
104.588623046875,26.40308704168061,109.0,0.0,167.0,99.0,118.0,92.0,Skintrim.N
104.776611328125,26.58704105007086,109.0,0.0,167.0,99.0,119.0,134.0,Skintrim.N
104.66650390625,26.48467664068609,109.0,0.0,167.0,99.0,118.25,92.0,Skintrim.N
103.761962890625,26.58372733530205,109.0,0.0,171.0,98.0,118.0,132.0,Skintrim.N
104.2490234375,26.37026021954136,109.0,0.0,164.0,98.0,118.0,127.0,Skintrim.N
104.643798828125,26.489252420029334,109.0,0.0,171.0,99.0,118.0,95.0,Skintrim.N
102.244140625,25.547968532477775,108.0,0.0,152.0,97.0,117.0,131.0,Skintrim.N
104.6064453125,26.37142484398021,109.0,0.0,165.0,99.0,118.0,95.0,Skintrim.N
117.422607421875,33.633339559432706,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.515869140625,33.74431726067555,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.435302734375,33.61871476175987,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.4248046875,33.65012290387998,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.466796875,33.6855920594583,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.331298828125,33.63529200169976,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.445556640625,33.64591828395563,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.43798828125,33.6764398334984,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.48828125,33.65180825168832,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.4423828125,33.64603635335007,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.54931640625,33.73929242068252,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.51171875,33.695092189677986,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.409912109375,33.653467117307734,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.436279296875,33.663943268588476,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.53564453125,33.73616902615266,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.466796875,33.687258972551334,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.542236328125,33.75170963955139,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.492431640625,33.657025312350264,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.503662109375,33.66089200617617,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.47412109375,33.608874708750086,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.46826171875,33.66245109577218,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.4482421875,33.63435419428096,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.4072265625,33.655498287267925,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.466796875,33.67650230811894,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.59326171875,33.747035366114986,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.542236328125,33.702211150087564,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.400390625,33.67031739210238,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.4521484375,33.67277268631462,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.593017578125,33.724471538374914,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.403076171875,33.6292817950784,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.5478515625,33.747723523824035,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.49609375,33.678512025343565,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.45263671875,33.68958282755352,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.50341796875,33.676192270170475,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.482666015625,33.60101945070619,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.462646484375,33.687689459520975,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.469970703125,33.66248892671677,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.44140625,33.65523420552457,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.533447265625,33.745078553663525,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.477294921875,33.62501411632681,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.4326171875,33.658735844043214,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.536376953125,33.72418203694541,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.447998046875,33.64552305401301,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.438232421875,33.65229046463691,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.443603515625,33.639318557757676,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.482177734375,33.652059493411365,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
117.4755859375,33.66444436062776,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.483154296875,33.68809005471795,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.51611328125,33.75013359537881,126.0,0.0,198.0,117.0,134.0,206.0,Obfuscator.AD
117.482177734375,33.63428041575437,126.0,0.0,198.0,117.0,134.0,207.0,Obfuscator.AD
75.13623046875,57.31727075844491,89.0,0.0,228.0,2.0,122.0,1291.0,Lolyda.AA2
73.025390625,57.107336573092006,84.0,0.0,237.0,4.75,120.0,1344.0,Lolyda.AA2
73.5595703125,57.36564948155271,85.0,0.0,223.0,4.0,120.0,1309.0,Lolyda.AA2
99.75,49.72038023725784,104.0,0.0,241.0,69.0,134.0,447.0,Lolyda.AA2
74.103271484375,58.08989471675465,85.0,0.0,240.0,3.0,121.0,1329.0,Lolyda.AA2
97.419677734375,47.046632591264114,103.0,0.0,242.0,73.0,129.0,478.0,Lolyda.AA2
75.380615234375,57.469874965304534,89.0,0.0,229.0,2.0,122.0,1283.0,Lolyda.AA2
72.7880859375,57.326700587445416,84.0,0.0,237.0,4.0,120.0,1371.0,Lolyda.AA2
73.286865234375,57.49706585021693,85.0,0.0,223.0,3.0,120.0,1333.0,Lolyda.AA2
73.2705078125,56.883773956954336,86.0,0.0,224.0,3.0,119.0,1330.0,Lolyda.AA2
97.4189453125,47.06506023560773,103.0,0.0,242.0,73.0,129.0,481.0,Lolyda.AA2
73.25048828125,56.94686608060365,86.0,0.0,224.0,3.0,120.0,1336.0,Lolyda.AA2
72.398681640625,54.57093370011689,82.0,0.0,210.0,11.0,116.0,1194.0,Lolyda.AA2
97.1591796875,47.52994074576401,103.0,0.0,242.0,73.0,129.0,502.0,Lolyda.AA2
72.183349609375,54.698443780983084,84.0,0.0,237.0,4.0,115.0,1229.0,Lolyda.AA2
72.94482421875,57.180360573545386,84.0,0.0,237.0,5.0,120.0,1362.0,Lolyda.AA2
73.360107421875,57.35638876716643,85.0,0.0,223.0,4.0,120.0,1315.0,Lolyda.AA2
75.16943359375,57.337470733106194,89.0,0.0,228.0,2.0,122.0,1294.0,Lolyda.AA2
73.150634765625,57.1087274637315,86.0,0.0,224.0,2.0,120.0,1354.0,Lolyda.AA2
102.44580078125,49.112444641808324,106.0,0.0,236.0,73.0,137.0,376.0,Lolyda.AA2
75.211669921875,57.33799247785929,89.0,0.0,228.0,2.75,122.0,1294.0,Lolyda.AA2
72.1123046875,56.211424141925235,83.0,0.0,232.0,7.0,118.0,1347.0,Lolyda.AA2
74.063232421875,58.14027987754229,85.0,0.0,240.0,3.0,121.0,1337.0,Lolyda.AA2
99.708740234375,49.764453790916896,104.0,0.0,241.0,69.0,134.0,444.0,Lolyda.AA2
73.864501953125,58.31854913732352,85.0,0.0,240.0,3.0,121.0,1357.0,Lolyda.AA2
73.619140625,57.25599096010805,85.0,0.0,223.0,4.0,120.0,1301.0,Lolyda.AA2
73.4833984375,57.43732332818855,85.0,0.0,223.0,3.0,120.0,1317.0,Lolyda.AA2
75.150390625,57.33840949112918,89.0,0.0,228.0,2.0,122.0,1294.0,Lolyda.AA2
97.267578125,47.3819687279958,103.0,0.0,242.0,73.0,129.0,500.0,Lolyda.AA2
72.97900390625,57.142225491872885,84.0,0.0,237.0,4.75,120.0,1351.0,Lolyda.AA2
72.992431640625,57.126920537884864,84.0,0.0,237.0,4.0,120.0,1350.0,Lolyda.AA2
98.0361328125,47.999467598426136,104.0,0.0,241.0,73.0,130.0,506.0,Lolyda.AA2
99.972412109375,48.86901008933387,106.0,0.0,231.0,74.0,133.0,519.0,Lolyda.AA2
73.258056640625,57.09749199673401,86.0,0.0,224.0,3.0,120.0,1343.0,Lolyda.AA2
101.04345703125,51.71500237708043,107.0,0.0,227.0,67.0,139.0,504.0,Lolyda.AA2
102.464111328125,49.08869902696018,106.0,0.0,236.0,73.0,137.0,373.0,Lolyda.AA2
96.01025390625,47.37321063917514,101.0,0.0,237.0,71.0,128.0,507.0,Lolyda.AA2
72.306884765625,56.03237686630384,83.0,0.0,232.0,8.0,118.0,1329.0,Lolyda.AA2
72.094482421875,54.85446039316294,84.0,0.0,237.0,4.0,115.0,1255.0,Lolyda.AA2
99.714599609375,49.5807012777669,103.0,0.0,241.0,69.0,134.0,419.0,Lolyda.AA2
73.018798828125,57.117908375140416,84.0,0.0,237.0,4.0,120.0,1350.0,Lolyda.AA2
75.162353515625,57.83826080390332,88.0,0.0,228.0,5.0,122.0,1343.0,Lolyda.AA2
75.13623046875,57.842424652644745,88.0,0.0,228.0,5.0,122.0,1345.0,Lolyda.AA2
72.607177734375,55.85273550789168,83.0,0.0,232.0,8.0,118.0,1295.0,Lolyda.AA2
97.550048828125,47.12624785936499,103.0,0.0,242.0,73.0,129.0,473.0,Lolyda.AA2
97.6064453125,47.08008155846479,103.0,0.0,242.0,73.0,129.0,464.0,Lolyda.AA2
72.9775390625,57.15566039367874,84.0,0.0,237.0,4.0,120.0,1353.0,Lolyda.AA2
73.82958984375,58.34943032260381,85.0,0.0,240.0,3.0,121.0,1359.0,Lolyda.AA2
72.833984375,57.29154024237353,84.0,0.0,237.0,4.0,120.0,1365.0,Lolyda.AA2
75.43359375,57.44183100829012,89.0,0.0,229.0,2.0,122.0,1278.0,Lolyda.AA2
179.895751953125,54.49283318632688,204.0,0.0,210.0,204.0,204.0,220.0,Lolyda.AA3
180.24951171875,54.5238466478403,204.0,2.0,209.0,204.0,204.0,257.0,Lolyda.AA3
181.54248046875,53.25750159986642,204.0,1.0,209.0,204.0,204.0,240.0,Lolyda.AA3
181.617919921875,53.10753169765118,204.0,1.0,209.0,204.0,204.0,240.0,Lolyda.AA3
182.6259765625,51.19676397609961,204.0,0.0,209.0,204.0,204.0,173.0,Lolyda.AA3
133.560791015625,30.48682501942305,144.0,0.0,179.0,144.0,144.0,164.0,Lolyda.AA3
180.198974609375,54.64854156015235,204.0,2.0,209.0,204.0,204.0,258.0,Lolyda.AA3
182.641845703125,51.15597221320063,204.0,0.0,209.0,204.0,204.0,173.0,Lolyda.AA3
181.452392578125,54.02073602824551,204.0,2.0,209.0,204.0,204.0,232.0,Lolyda.AA3
183.219482421875,49.730611420252146,204.0,0.0,209.0,204.0,204.0,165.0,Lolyda.AA3
180.23876953125,54.5504722643828,204.0,2.0,209.0,204.0,204.0,258.0,Lolyda.AA3
183.0615234375,50.098254281503046,204.0,0.0,209.0,204.0,204.0,173.0,Lolyda.AA3
184.4189453125,49.809581474854156,204.0,1.0,210.0,204.0,204.0,199.0,Lolyda.AA3
182.3525390625,51.74811980844726,204.0,0.0,209.0,204.0,204.0,167.0,Lolyda.AA3
181.422119140625,54.09708331188469,204.0,2.0,209.0,204.0,204.0,236.0,Lolyda.AA3
180.25927734375,53.870274787936324,204.0,0.0,210.0,204.0,204.0,214.0,Lolyda.AA3
181.450439453125,54.023079782820076,204.0,2.0,209.0,204.0,204.0,233.0,Lolyda.AA3
182.8486328125,50.39045337263347,204.0,2.0,209.0,204.0,204.0,176.0,Lolyda.AA3
181.53271484375,53.27299609870604,204.0,1.0,209.0,204.0,204.0,241.0,Lolyda.AA3
180.262939453125,53.856434895385206,204.0,0.0,210.0,204.0,204.0,216.0,Lolyda.AA3
133.56494140625,30.47583541648209,144.0,0.0,179.0,144.0,144.0,163.0,Lolyda.AA3
181.57080078125,53.20712280265561,204.0,1.0,209.0,204.0,204.0,240.0,Lolyda.AA3
182.8720703125,50.327819302189184,204.0,2.0,209.0,204.0,204.0,173.0,Lolyda.AA3
180.224609375,54.58402567805358,204.0,2.0,209.0,204.0,204.0,257.0,Lolyda.AA3
181.62060546875,53.108040539506895,204.0,0.0,209.0,204.0,204.0,241.0,Lolyda.AA3
181.55859375,53.228809277354316,204.0,1.0,209.0,204.0,204.0,241.0,Lolyda.AA3
182.84130859375,50.41514870930495,204.0,2.0,209.0,204.0,204.0,176.0,Lolyda.AA3
181.4248046875,54.08668362605511,204.0,2.0,209.0,204.0,204.0,233.0,Lolyda.AA3
180.22314453125,54.59108475422679,204.0,2.0,209.0,204.0,204.0,259.0,Lolyda.AA3
182.850830078125,50.384415453590734,204.0,2.0,209.0,204.0,204.0,173.0,Lolyda.AA3
182.62109375,51.21128000338364,204.0,0.0,209.0,204.0,204.0,176.0,Lolyda.AA3
182.600341796875,51.26750548860164,204.0,0.0,209.0,204.0,204.0,176.0,Lolyda.AA3
180.245849609375,53.89736663544143,204.0,0.0,210.0,204.0,204.0,215.0,Lolyda.AA3
184.399169921875,49.870658775805694,204.0,1.0,210.0,204.0,204.0,201.0,Lolyda.AA3
182.8154296875,50.48867269515504,204.0,2.0,209.0,204.0,204.0,180.0,Lolyda.AA3
182.641357421875,51.15634581650678,204.0,0.0,209.0,204.0,204.0,174.0,Lolyda.AA3
180.219970703125,54.600588989203146,204.0,2.0,209.0,204.0,204.0,259.0,Lolyda.AA3
181.4580078125,54.00737520468792,204.0,2.0,209.0,204.0,204.0,231.0,Lolyda.AA3
181.873291015625,52.67670049378002,204.0,0.0,209.0,204.0,204.0,220.0,Lolyda.AA3
133.54345703125,30.539550211347823,144.0,0.0,179.0,144.0,144.0,166.0,Lolyda.AA3
182.858154296875,50.36325707298556,204.0,2.0,209.0,204.0,204.0,176.0,Lolyda.AA3
181.429931640625,54.079215015336665,204.0,2.0,209.0,204.0,204.0,235.0,Lolyda.AA3
182.5576171875,51.36142708276761,204.0,0.0,206.0,204.0,204.0,171.0,Lolyda.AA3
180.28369140625,53.81028221735154,204.0,0.0,210.0,204.0,204.0,214.0,Lolyda.AA3
184.406494140625,49.84906463450957,204.0,1.0,210.0,204.0,204.0,199.0,Lolyda.AA3
180.218017578125,54.602532900910404,204.0,2.0,209.0,204.0,204.0,259.0,Lolyda.AA3
181.601318359375,53.14227649429692,204.0,1.0,209.0,204.0,204.0,240.0,Lolyda.AA3
182.84814453125,50.39249644271566,204.0,2.0,209.0,204.0,204.0,175.0,Lolyda.AA3
181.60400390625,53.141393826987496,204.0,1.0,209.0,204.0,204.0,240.0,Lolyda.AA3
180.2724609375,53.835460615889936,204.0,0.0,210.0,204.0,204.0,212.0,Lolyda.AA3
122.690673828125,15.56108085067577,126.0,32.0,154.0,120.0,131.0,0.0,Wintrim.BX
122.862060546875,14.867965972532913,126.0,38.0,149.0,121.0,131.0,0.0,Wintrim.BX
122.761474609375,15.335680482860948,126.0,38.0,154.0,121.0,131.0,0.0,Wintrim.BX
122.859375,14.881703124663689,126.0,39.0,149.0,121.0,131.0,0.0,Wintrim.BX
123.439208984375,14.753830135634926,126.0,41.0,153.0,121.0,131.0,0.0,Wintrim.BX
122.76416015625,15.31921232592753,126.0,39.0,154.0,121.0,131.0,0.0,Wintrim.BX
121.760986328125,15.766863845151065,126.0,39.0,148.0,119.0,130.0,0.0,Wintrim.BX
122.765625,15.31375154324129,126.0,42.0,154.0,121.0,131.0,0.0,Wintrim.BX
122.0244140625,15.77559891544699,126.0,34.0,151.0,120.0,130.0,0.0,Wintrim.BX
123.047607421875,15.322236354160493,126.0,35.0,148.0,121.0,131.0,0.0,Wintrim.BX
122.8701171875,14.822936908049535,126.0,42.0,149.0,121.0,131.0,0.0,Wintrim.BX
122.03466796875,15.73313423878703,126.0,34.0,151.0,120.0,130.0,0.0,Wintrim.BX
123.340087890625,16.98781199102095,127.0,38.0,172.0,121.0,131.0,0.0,Wintrim.BX
123.430419921875,14.79724763322484,126.0,40.0,153.0,121.0,131.0,0.0,Wintrim.BX
120.80615234375,17.222635145860124,125.0,28.0,167.0,117.0,131.0,0.0,Wintrim.BX
119.727783203125,19.377415917115318,125.0,26.0,150.0,118.0,131.0,0.0,Wintrim.BX
123.434814453125,14.772134770852471,126.0,40.0,153.0,121.0,131.0,0.0,Wintrim.BX
123.44140625,14.747201945113552,126.0,40.0,153.0,121.0,131.0,0.0,Wintrim.BX
123.02685546875,14.75752130385717,126.0,37.0,151.0,121.0,131.0,0.0,Wintrim.BX
123.0283203125,14.752984957201031,126.0,36.0,151.0,121.0,131.0,0.0,Wintrim.BX
122.859375,14.88178515154936,126.0,36.0,149.0,121.0,131.0,0.0,Wintrim.BX
122.684814453125,15.580170811777581,126.0,32.0,154.0,120.0,131.0,0.0,Wintrim.BX
122.7666015625,15.31406936388472,126.0,38.0,154.0,121.0,131.0,0.0,Wintrim.BX
122.733642578125,18.65430268870796,126.0,35.0,185.0,119.0,131.0,0.0,Wintrim.BX
122.3974609375,15.494005059115981,126.0,39.0,155.0,121.0,130.0,0.0,Wintrim.BX
120.114013671875,17.61269347901537,125.0,36.0,152.0,117.0,131.0,0.0,Wintrim.BX
119.758544921875,19.511203468094237,125.0,17.0,153.0,118.0,131.0,7.0,Wintrim.BX
121.76025390625,15.772433872044974,126.0,40.0,148.0,119.0,130.0,0.0,Wintrim.BX
119.752685546875,19.51917420725453,125.0,17.0,153.0,118.0,131.0,7.0,Wintrim.BX
121.755615234375,15.794505346265371,126.0,37.0,148.0,119.0,130.0,0.0,Wintrim.BX
122.02880859375,15.765559964759454,126.0,33.0,151.0,120.0,130.0,0.0,Wintrim.BX
122.680908203125,15.597929260707721,126.0,32.0,154.0,120.0,131.0,0.0,Wintrim.BX
122.871826171875,14.823025900955876,126.0,40.0,149.0,121.0,131.0,0.0,Wintrim.BX
122.3408203125,15.73613767779716,126.0,40.0,147.0,120.0,131.0,0.0,Wintrim.BX
122.85986328125,14.87100755182069,126.0,40.0,149.0,121.0,131.0,0.0,Wintrim.BX
123.052978515625,15.300054761299293,126.0,34.0,148.0,121.0,131.0,0.0,Wintrim.BX
122.029052734375,15.758349277581404,126.0,34.0,151.0,120.0,130.0,0.0,Wintrim.BX
123.3564453125,14.495887666479648,126.0,38.0,145.0,121.0,131.0,0.0,Wintrim.BX
119.755859375,19.512802909538,125.0,17.0,153.0,118.0,131.0,7.0,Wintrim.BX
122.02490234375,15.779791547404097,126.0,34.0,151.0,120.0,130.0,0.0,Wintrim.BX
123.021240234375,14.780152840653194,126.0,37.0,151.0,121.0,131.0,0.0,Wintrim.BX
119.7578125,19.5156547112464,125.0,17.0,153.0,118.0,131.0,7.0,Wintrim.BX
123.176513671875,16.73443613299433,126.0,41.0,171.0,120.0,131.0,0.0,Wintrim.BX
120.475830078125,18.108125274890455,125.0,36.0,149.0,118.0,131.0,0.0,Wintrim.BX
123.434814453125,14.770200972971852,126.0,42.0,153.0,121.0,131.0,0.0,Wintrim.BX
122.528076171875,15.178018928818505,126.0,40.0,148.0,120.0,131.0,0.0,Wintrim.BX
123.42822265625,15.746689395526102,127.0,38.0,167.0,121.0,131.0,0.0,Wintrim.BX
119.75537109375,19.51768830313229,125.0,17.0,153.0,118.0,131.0,7.0,Wintrim.BX
122.867919921875,14.842117876370862,126.0,40.0,149.0,121.0,131.0,0.0,Wintrim.BX
123.19384765625,16.670682104706046,126.0,40.0,171.0,120.0,131.0,0.0,Wintrim.BX
121.921875,22.38024227171424,123.0,0.0,183.0,111.0,136.0,49.0,Allaple.L
122.49462890625,22.400985924063743,124.0,1.0,193.0,111.0,137.0,47.0,Allaple.L
123.48486328125,22.250225274949365,125.0,0.0,181.0,113.0,137.0,56.0,Allaple.L
122.977294921875,22.04518003997818,125.0,1.0,188.0,112.0,136.0,52.0,Allaple.L
122.432861328125,23.02471676791028,124.0,0.0,223.0,110.0,137.0,49.0,Allaple.L
122.350830078125,22.3856733947051,124.0,1.0,184.0,111.0,136.0,50.0,Allaple.L
123.29150390625,22.326686799464692,125.0,3.0,187.0,113.0,138.0,49.0,Allaple.L
123.623046875,22.072025566122218,125.0,3.0,190.0,113.0,137.0,48.0,Allaple.L
121.925537109375,22.576066562840275,124.0,0.0,187.0,111.0,136.0,51.0,Allaple.L
118.357666015625,28.999221346324834,121.0,0.0,195.0,104.0,137.0,73.0,Allaple.L
122.134521484375,22.518649381920458,124.0,1.0,177.0,111.0,136.0,51.0,Allaple.L
123.171142578125,22.376740445210686,125.0,2.0,192.0,112.0,137.0,44.0,Allaple.L
122.931396484375,22.218495748436005,125.0,1.0,185.0,112.0,137.0,50.0,Allaple.L
123.092041015625,22.629608800575138,125.0,0.0,192.0,112.0,137.0,48.0,Allaple.L
123.1494140625,21.918954492925234,125.0,0.0,180.0,112.0,137.0,48.0,Allaple.L
123.144775390625,22.77018307681988,125.0,2.0,183.0,112.0,138.0,50.0,Allaple.L
123.97119140625,22.39728399206422,126.0,6.0,192.0,113.0,138.0,55.0,Allaple.L
120.51513671875,24.06924145379317,123.0,3.0,187.0,108.0,137.0,51.0,Allaple.L
121.150634765625,24.008411501789535,124.0,0.0,192.0,109.0,137.0,50.0,Allaple.L
122.82275390625,22.74092645795242,124.0,2.0,189.0,112.0,137.0,52.0,Allaple.L
124.0478515625,21.969431338861877,126.0,0.0,177.0,113.0,138.0,49.0,Allaple.L
122.62646484375,22.03989464271654,125.0,4.0,185.0,112.0,137.0,46.0,Allaple.L
